date_time,latitude,longitude,depth,magnitude,location
19 December 2024 - 10:24 AM,17.59,119.30,018,2.4,112km S 90° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 10:22 AM,17.68,119.27,028,2.6,117km N 85° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 10:19 AM,17.68,119.60,001,2.2,082km N 83° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 10:18 AM,17.63,119.48,015,2.3,094km N 87° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 10:12 AM,17.67,119.41,015,4.1,102km N 85° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 09:09 AM,17.66,119.42,027,5.0,100km N 85° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 07:04 AM,17.67,119.31,021,3.6,112km N 86° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 06:04 AM,16.97,121.57,012,2.5,009km N 10° W of San Mateo (Isabela)
19 December 2024 - 05:59 AM,17.65,119.34,030,3.3,109km N 87° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 05:47 AM,09.80,126.15,038,2.2,002km N 16° W of General Luna (Surigao Del Norte)
19 December 2024 - 05:00 AM,17.67,119.37,023,3.1,106km N 85° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 03:57 AM,14.80,121.48,019,3.0,016km N 71° W of General Nakar (Quezon)
19 December 2024 - 03:32 AM,17.70,119.34,026,2.6,109km N 83° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 03:04 AM,17.69,119.35,033,4.4,108km N 84° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 03:02 AM,17.73,119.27,027,3.0,118km N 82° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 02:35 AM,17.74,119.37,022,2.8,107km N 81° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 02:15 AM,17.66,119.40,017,3.7,103km N 86° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 02:15 AM,06.24,125.92,105,2.3,026km N 79° E of Don Marcelino (Davao Occidental)
19 December 2024 - 02:05 AM,07.93,124.61,001,2.3,018km N 25° W of Amai Manabilang (Lanao Del Sur)
19 December 2024 - 01:59 AM,17.66,119.70,005,3.6,071km N 84° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 01:38 AM,17.64,119.36,020,3.7,107km N 87° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 01:38 AM,13.81,120.41,089,3.6,020km N 59° E of Looc (Occidental Mindoro)
19 December 2024 - 01:09 AM,10.65,124.30,005,1.6,017km S 82° W of Hilongos (Leyte)
19 December 2024 - 12:47 AM,17.60,119.45,017,3.3,098km N 90° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 12:44 AM,17.91,120.10,012,2.4,039km S 87° W of Badoc (Ilocos Norte)
19 December 2024 - 12:35 AM,10.23,124.92,001,2.9,016km S 69° E of Matalom (Leyte)
19 December 2024 - 12:11 AM,17.78,119.30,005,2.7,115km N 79° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 12:06 AM,17.69,119.28,018,2.9,116km N 85° W of Santa Catalina (Ilocos Sur)
19 December 2024 - 12:02 AM,17.67,119.40,008,4.0,102km N 85° W of Santa Catalina (Ilocos Sur)
18 December 2024 - 11:05 PM,12.30,120.74,009,3.6,030km S 54° W of Rizal (Occidental Mindoro)
18 December 2024 - 10:37 PM,18.20,120.64,019,2.8,003km S 18° W of Vintar (Ilocos Norte)
18 December 2024 - 09:23 PM,17.66,119.65,015,3.7,076km N 84° W of Santa Catalina (Ilocos Sur)
18 December 2024 - 09:06 PM,17.75,119.39,015,3.4,105km N 81° W of Santa Catalina (Ilocos Sur)
18 December 2024 - 08:46 PM,10.64,124.62,001,2.6,017km N 88° E of Tudela (Cebu)
18 December 2024 - 08:28 PM,09.35,126.19,033,2.9,009km N 05° W of Cortes (Surigao Del Sur)
18 December 2024 - 08:28 PM,12.31,120.73,005,2.2,031km S 56° W of Rizal (Occidental Mindoro)
18 December 2024 - 08:18 PM,13.44,120.40,027,1.8,008km N 69° W of Paluan (Occidental Mindoro)
18 December 2024 - 07:21 PM,13.51,120.05,007,2.3,032km S 44° W of Looc (Occidental Mindoro)
18 December 2024 - 07:03 PM,17.76,120.73,020,2.4,005km N 34° E of Lagayan (Abra)
18 December 2024 - 06:26 PM,06.28,126.40,127,2.3,054km S 41° E of Governor Generoso (Davao Oriental)
18 December 2024 - 05:55 PM,09.69,123.41,006,2.3,009km S 59° E of Alegria (Cebu)
18 December 2024 - 05:27 PM,07.62,124.73,007,2.7,003km S 26° E of Wao (Lanao Del Sur)
18 December 2024 - 03:32 PM,08.86,126.76,001,4.0,051km S 83° E of Cagwait (Surigao Del Sur)
18 December 2024 - 02:25 PM,19.27,121.39,014,2.0,009km N 83° W of Calayan (Cagayan)
18 December 2024 - 01:44 PM,14.19,121.15,033,1.1,001km West of City Of Calamba (Laguna)
18 December 2024 - 01:42 PM,14.23,121.23,042,1.3,006km N 08° E of Los Baños (Laguna)
18 December 2024 - 01:40 PM,14.14,121.23,007,2.2,004km S 07° E of Los Baños (Laguna)
18 December 2024 - 01:39 PM,14.14,121.09,035,1.3,014km S 76° W of Los Baños (Laguna)
18 December 2024 - 01:38 PM,14.16,121.15,034,1.5,008km S 79° W of Los Baños (Laguna)
18 December 2024 - 10:37 AM,08.96,126.82,001,2.2,058km N 85° E of Cagwait (Surigao Del Sur)
18 December 2024 - 09:34 AM,13.79,120.55,191,4.6,010km S 64° W of Calatagan (Batangas)
18 December 2024 - 09:20 AM,17.51,122.32,022,2.4,016km N 32° E of Maconacon (Isabela)
18 December 2024 - 07:34 AM,18.64,121.07,048,2.3,004km N 13° W of Claveria (Cagayan)
18 December 2024 - 06:59 AM,17.72,122.49,024,1.6,046km N 37° E of Maconacon (Isabela)
18 December 2024 - 06:22 AM,08.30,127.04,007,2.3,075km N 68° E of Lingig (Surigao Del Sur)
18 December 2024 - 06:14 AM,13.61,120.69,112,3.3,018km N 13° W of Abra De Ilog (Occidental Mindoro)
18 December 2024 - 04:00 AM,11.34,126.50,016,4.1,090km N 73° E of Mercedes (Eastern Samar)
18 December 2024 - 03:41 AM,15.61,121.18,007,2.1,004km S 56° E of Bongabon (Nueva Ecija)
18 December 2024 - 02:08 AM,12.72,121.10,033,1.8,024km N 47° E of Calintaan (Occidental Mindoro)
18 December 2024 - 02:03 AM,09.45,121.92,001,3.0,062km S 74° W of Hinoba-an (Negros Occidental)
18 December 2024 - 01:59 AM,09.02,126.06,038,1.5,008km N 19° E of San Miguel (Surigao Del Sur)
18 December 2024 - 12:21 AM,17.69,119.79,022,2.1,062km N 80° W of Santa Catalina (Ilocos Sur)
18 December 2024 - 12:11 AM,17.67,119.50,015,2.6,092km N 85° W of Santa Catalina (Ilocos Sur)
18 December 2024 - 12:03 AM,07.84,126.62,033,1.6,019km N 74° E of Cateel (Davao Oriental)
17 December 2024 - 11:43 PM,13.13,120.99,007,2.1,028km S 24° W of Baco (Oriental Mindoro)
17 December 2024 - 11:08 PM,10.35,123.83,033,1.9,010km N 01° W of City Of Talisay (Cebu)
17 December 2024 - 10:24 PM,09.99,126.33,025,2.8,029km N 40° E of General Luna (Surigao Del Norte)
17 December 2024 - 10:18 PM,07.14,125.63,008,2.4,011km N 54° W of Island Garden City Of Samal (Davao Del Norte)
17 December 2024 - 09:44 PM,09.24,126.22,029,1.6,005km S 34° E of Cortes (Surigao Del Sur)
17 December 2024 - 09:02 PM,17.68,119.89,014,2.4,051km N 78° W of Santa Catalina (Ilocos Sur)
17 December 2024 - 08:49 PM,09.98,126.10,035,1.2,005km S 39° E of Burgos (Surigao Del Norte)
17 December 2024 - 08:01 PM,09.90,123.85,033,1.5,002km N 54° W of Calape (Bohol)
17 December 2024 - 08:00 PM,17.76,119.31,032,3.5,114km N 81° W of Santa Catalina (Ilocos Sur)
17 December 2024 - 07:12 PM,06.44,126.73,127,3.8,074km S 25° E of Tarragona (Davao Oriental)
17 December 2024 - 07:05 PM,12.86,121.20,002,2.2,028km S 88° W of Bansud (Oriental Mindoro)
17 December 2024 - 07:05 PM,05.19,127.54,128,4.8,225km S 69° E of Jose Abad Santos (Davao Occidental)
17 December 2024 - 06:24 PM,07.50,126.13,005,1.9,005km S 07° W of New Bataan (Davao De Oro)
17 December 2024 - 05:39 PM,10.01,126.26,033,1.6,020km S 88° E of Burgos (Surigao Del Norte)
17 December 2024 - 05:19 PM,13.72,123.15,002,3.0,008km N 14° W of Canaman (Camarines Sur)
17 December 2024 - 05:13 PM,17.64,119.39,028,3.3,104km N 87° W of Santa Catalina (Ilocos Sur)
17 December 2024 - 04:54 PM,06.23,124.74,021,3.0,003km N 73° E of Lake Sebu (South Cotabato)
17 December 2024 - 04:31 PM,13.41,120.31,012,2.2,017km S 89° W of Paluan (Occidental Mindoro)
17 December 2024 - 04:24 PM,13.28,120.13,005,3.3,038km S 68° W of Paluan (Occidental Mindoro)
17 December 2024 - 04:03 PM,05.61,126.58,084,3.1,109km S 72° E of Jose Abad Santos (Davao Occidental)
17 December 2024 - 03:37 PM,09.61,122.47,034,4.8,001km N 20° E of Hinoba-an (Negros Occidental)
17 December 2024 - 03:04 PM,18.95,121.11,013,2.7,021km S 31° W of Dalupiri Island (Calayan) (Cagayan)
17 December 2024 - 02:05 PM,07.40,126.84,014,2.3,032km N 76° E of Caraga (Davao Oriental)
17 December 2024 - 01:51 PM,05.99,127.25,025,2.5,146km S 37° E of Tarragona (Davao Oriental)
17 December 2024 - 10:37 AM,07.95,126.68,015,2.0,031km N 54° E of Cateel (Davao Oriental)
17 December 2024 - 09:21 AM,11.54,124.38,012,2.3,003km S 43° W of Naval (Biliran)
17 December 2024 - 07:39 AM,08.33,126.30,069,1.6,006km S 49° W of Hinatuan (Surigao Del Sur)
17 December 2024 - 06:13 AM,07.24,126.74,154,1.6,022km S 62° E of Caraga (Davao Oriental)
17 December 2024 - 05:39 AM,07.96,126.56,020,2.0,019km S 63° E of Lingig (Surigao Del Sur)
17 December 2024 - 05:38 AM,12.67,121.18,039,1.6,029km N 67° E of Calintaan (Occidental Mindoro)
17 December 2024 - 04:02 AM,17.70,119.64,009,2.2,078km N 81° W of Santa Catalina (Ilocos Sur)
17 December 2024 - 04:01 AM,16.93,121.53,023,2.2,005km N 72° E of Alfonso Lista (Ifugao)
17 December 2024 - 03:55 AM,12.29,125.75,012,3.2,029km N 64° E of San Policarpo (Eastern Samar)
17 December 2024 - 03:42 AM,16.08,122.02,012,2.3,009km S 47° E of Dinalungan (Aurora)
17 December 2024 - 03:22 AM,13.75,120.55,100,2.0,013km S 44° W of Calatagan (Batangas)
17 December 2024 - 02:35 AM,16.23,122.22,016,2.2,012km S 66° E of Casiguran (Aurora)
17 December 2024 - 01:01 AM,13.07,120.81,026,2.0,010km S 81° E of Santa Cruz (Occidental Mindoro)
17 December 2024 - 12:34 AM,12.19,120.53,005,1.8,041km N 59° E of Coron (Palawan)
17 December 2024 - 12:24 AM,08.53,126.58,010,2.8,032km N 55° E of Hinatuan (Surigao Del Sur)
16 December 2024 - 11:46 PM,18.88,121.44,005,1.8,008km N 65° E of Fuga Island (Aparri) (Cagayan)
16 December 2024 - 11:30 PM,14.10,120.41,083,2.2,024km N 83° W of Nasugbu (Batangas)
16 December 2024 - 11:09 PM,10.49,122.53,021,1.6,005km S 17° W of Nueva Valencia (Guimaras)
16 December 2024 - 11:04 PM,06.97,123.45,034,1.3,055km S 05° E of Tabina (Zamboanga Del Sur)
16 December 2024 - 08:59 PM,08.88,126.53,029,2.6,026km S 81° E of Cagwait (Surigao Del Sur)
16 December 2024 - 08:53 PM,09.71,126.24,018,2.1,012km S 50° E of General Luna (Surigao Del Norte)
16 December 2024 - 08:49 PM,08.93,126.46,022,4.1,018km N 86° E of Cagwait (Surigao Del Sur)
16 December 2024 - 07:59 PM,15.12,119.85,022,2.0,022km S 78° W of Cabangan (Zambales)
16 December 2024 - 07:36 PM,08.70,122.63,028,1.7,051km N 57° W of Jose Dalman (Zamboanga Del Norte)
16 December 2024 - 07:24 PM,10.12,122.10,012,2.3,039km S 29° E of Anini-y (Antique)
16 December 2024 - 05:22 PM,14.75,122.99,027,1.4,031km N 09° E of Tinaga Island (Vinzons) (Camarines Norte)
16 December 2024 - 02:53 PM,13.77,120.46,100,1.9,020km S 70° W of Calatagan (Batangas)
16 December 2024 - 02:40 PM,10.28,124.92,001,2.4,007km S 70° W of Tomas Oppus (Southern Leyte)
16 December 2024 - 01:37 PM,05.42,126.73,001,3.1,132km S 66° E of Jose Abad Santos (Davao Occidental)
16 December 2024 - 01:06 PM,17.49,122.09,013,2.7,032km N 82° E of San Pablo (Isabela)
16 December 2024 - 12:22 PM,07.67,123.60,027,1.6,016km N 83° E of San Pablo (Zamboanga Del Sur)
16 December 2024 - 09:33 AM,08.95,126.07,025,2.7,004km N 77° E of San Miguel (Surigao Del Sur)
16 December 2024 - 05:24 AM,07.96,126.66,014,2.1,028km S 72° E of Lingig (Surigao Del Sur)
16 December 2024 - 05:14 AM,09.36,126.32,033,1.8,017km N 55° E of Cortes (Surigao Del Sur)
16 December 2024 - 04:41 AM,05.58,126.37,090,3.0,089km S 65° E of Jose Abad Santos (Davao Occidental)
16 December 2024 - 04:06 AM,10.43,123.18,004,2.3,006km N 43° W of City Of Canlaon (Negros Oriental)
16 December 2024 - 03:50 AM,08.39,122.46,030,2.2,037km N 11° W of Labason (Zamboanga Del Norte)
16 December 2024 - 02:47 AM,10.41,123.20,003,1.9,003km N 34° W of City Of Canlaon (Negros Oriental)
16 December 2024 - 02:27 AM,10.49,124.35,007,1.7,017km S 21° W of Poro (Cebu)
16 December 2024 - 01:05 AM,14.93,122.61,006,2.3,039km N 49° E of Jomalig (Quezon)
16 December 2024 - 12:13 AM,08.09,126.68,019,2.3,030km N 78° E of Lingig (Surigao Del Sur)
15 December 2024 - 11:45 PM,13.63,120.51,073,2.0,024km N 11° E of Paluan (Occidental Mindoro)
15 December 2024 - 11:43 PM,13.86,120.44,206,2.4,021km N 83° W of Calatagan (Batangas)
15 December 2024 - 10:10 PM,09.76,126.37,008,3.1,023km S 85° E of General Luna (Surigao Del Norte)
15 December 2024 - 09:56 PM,10.29,126.04,018,1.8,031km N 01° W of Santa Monica (Surigao Del Norte)
15 December 2024 - 09:50 PM,14.17,122.10,001,2.7,012km N 51° E of Alabat (Quezon)
15 December 2024 - 09:46 PM,07.79,126.93,012,1.8,047km N 59° E of Baganga (Davao Oriental)
15 December 2024 - 09:36 PM,10.91,123.05,032,1.3,003km N 72° W of City Of Victorias (Negros Occidental)
15 December 2024 - 09:31 PM,12.90,121.59,033,1.6,015km N 74° E of Bansud (Oriental Mindoro)
15 December 2024 - 08:27 PM,09.91,124.05,008,2.2,004km West of Sagbayan (Bohol)
15 December 2024 - 07:30 PM,07.72,126.02,027,1.8,004km N 65° E of Montevista (Davao De Oro)
15 December 2024 - 06:27 PM,09.92,126.16,033,1.8,008km S 79° E of San Isidro (Surigao Del Norte)
15 December 2024 - 06:16 PM,07.71,126.06,030,1.8,006km N 27° W of Compostela (Davao De Oro)
15 December 2024 - 06:15 PM,14.41,120.35,082,2.1,016km S 79° W of Mariveles (Bataan)
15 December 2024 - 06:11 PM,16.81,120.19,047,3.3,020km N 60° W of Bacnotan (La Union)
15 December 2024 - 04:01 PM,06.08,126.89,031,2.7,111km S 55° E of Governor Generoso (Davao Oriental)
15 December 2024 - 02:46 PM,10.27,122.90,010,2.1,005km S 89° E of Hinigaran (Negros Occidental)
15 December 2024 - 02:10 PM,09.10,126.20,038,1.6,004km N 54° E of City Of Tandag (Surigao Del Sur)
15 December 2024 - 01:42 PM,12.76,120.97,008,2.3,021km N 09° E of Calintaan (Occidental Mindoro)
15 December 2024 - 01:16 PM,09.52,126.24,012,2.0,027km N 11° E of Cortes (Surigao Del Sur)
15 December 2024 - 01:08 PM,05.22,126.33,031,3.4,100km S 74° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
15 December 2024 - 01:03 PM,17.96,122.21,028,2.0,036km N 78° E of Baggao (Cagayan)
15 December 2024 - 12:20 PM,10.57,122.46,008,2.0,010km N 59° W of Nueva Valencia (Guimaras)
15 December 2024 - 12:11 PM,10.44,123.12,001,2.2,012km N 62° W of City Of Canlaon (Negros Oriental)
15 December 2024 - 11:27 AM,06.31,126.36,112,2.6,050km S 40° E of Governor Generoso (Davao Oriental)
15 December 2024 - 09:58 AM,15.62,120.00,032,1.7,007km S 85° E of Candelaria (Zambales)
15 December 2024 - 08:59 AM,12.07,120.65,010,2.0,050km N 80° E of Coron (Palawan)
15 December 2024 - 08:37 AM,06.66,126.45,001,2.0,042km S 39° E of City Of Mati (Davao Oriental)
15 December 2024 - 08:36 AM,08.10,126.51,037,1.6,013km N 57° E of Lingig (Surigao Del Sur)
15 December 2024 - 08:07 AM,07.41,124.89,035,1.4,010km S 34° W of Damulog (Bukidnon)
15 December 2024 - 06:13 AM,19.14,121.20,008,3.0,004km N 18° W of Dalupiri Island (Calayan) (Cagayan)
15 December 2024 - 06:11 AM,13.67,120.58,119,2.3,019km S 17° W of Calatagan (Batangas)
15 December 2024 - 04:48 AM,11.75,125.35,006,2.0,011km S 88° W of San Julian (Eastern Samar)
15 December 2024 - 03:29 AM,13.06,120.78,001,2.5,007km S 69° E of Santa Cruz (Occidental Mindoro)
15 December 2024 - 02:46 AM,06.89,126.70,053,2.4,033km S 58° E of Tarragona (Davao Oriental)
15 December 2024 - 02:29 AM,16.88,120.42,003,2.9,002km S 27° W of Bangar (La Union)
15 December 2024 - 01:09 AM,06.00,124.65,011,1.8,003km N 70° E of Kiamba (Sarangani)
15 December 2024 - 12:50 AM,14.75,120.22,065,1.9,009km N 35° W of Morong (Bataan)
15 December 2024 - 12:46 AM,08.98,126.77,001,2.0,052km N 83° E of Cagwait (Surigao Del Sur)
15 December 2024 - 12:42 AM,10.21,126.04,033,2.1,021km N 11° W of Burgos (Surigao Del Norte)
15 December 2024 - 12:32 AM,10.31,126.67,012,3.6,073km N 64° E of Burgos (Surigao Del Norte)
15 December 2024 - 12:18 AM,07.74,123.10,020,1.5,004km N 77° E of Buug (Zamboanga Sibugay)
15 December 2024 - 12:10 AM,08.65,122.73,033,2.5,040km N 54° W of Jose Dalman (Zamboanga Del Norte)
15 December 2024 - 12:08 AM,12.84,121.01,004,2.1,025km S 88° E of Sablayan (Occidental Mindoro)
14 December 2024 - 11:10 PM,14.51,122.08,020,2.2,011km N 28° E of Balesin Island (Polillo) (Quezon)
14 December 2024 - 10:35 PM,08.31,126.60,027,3.7,030km S 77° E of Hinatuan (Surigao Del Sur)
14 December 2024 - 09:46 PM,14.02,121.74,042,1.7,008km N 45° E of Pagbilao (Quezon)
14 December 2024 - 09:15 PM,09.74,125.43,026,2.2,004km S 12° E of San Francisco (Surigao Del Norte)
14 December 2024 - 08:02 PM,13.74,120.40,033,2.2,016km N 81° E of Looc (Occidental Mindoro)
14 December 2024 - 05:56 PM,09.01,126.17,001,2.5,007km S 02° E of City Of Tandag (Surigao Del Sur)
14 December 2024 - 05:40 PM,09.38,126.31,010,1.7,018km N 48° E of Cortes (Surigao Del Sur)
14 December 2024 - 05:14 PM,08.36,126.72,031,2.1,042km S 89° E of Hinatuan (Surigao Del Sur)
14 December 2024 - 03:39 PM,11.84,125.26,035,1.6,019km S 69° W of Taft (Eastern Samar)
14 December 2024 - 02:37 PM,16.33,122.00,005,2.2,014km N 65° W of Casiguran (Aurora)
14 December 2024 - 02:26 PM,09.46,126.99,002,3.1,090km N 77° E of Cortes (Surigao Del Sur)
14 December 2024 - 10:17 AM,06.23,126.60,102,2.2,074km S 51° E of Governor Generoso (Davao Oriental)
14 December 2024 - 10:07 AM,12.92,123.34,032,1.5,011km N 77° E of Claveria (Masbate)
14 December 2024 - 09:52 AM,06.60,125.94,019,2.6,016km S 68° W of Governor Generoso (Davao Oriental)
14 December 2024 - 09:35 AM,07.94,126.51,031,1.7,015km S 45° E of Lingig (Surigao Del Sur)
14 December 2024 - 07:32 AM,04.25,126.49,018,4.2,175km S 43° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
14 December 2024 - 06:44 AM,16.50,120.27,064,2.9,007km S 69° W of Bauang (La Union)
14 December 2024 - 06:08 AM,10.39,126.45,001,3.3,058km N 45° E of Burgos (Surigao Del Norte)
14 December 2024 - 04:32 AM,08.42,126.36,025,2.0,006km N 23° E of Hinatuan (Surigao Del Sur)
14 December 2024 - 03:51 AM,05.59,125.73,124,3.5,031km N 66° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
14 December 2024 - 03:01 AM,07.27,124.34,016,2.0,006km N 89° E of Sultan Kudarat (Maguindanao Del Norte)
14 December 2024 - 02:25 AM,09.90,123.84,010,2.3,003km N 79° W of Calape (Bohol)
14 December 2024 - 12:00 AM,09.60,126.24,032,1.6,023km S 25° E of General Luna (Surigao Del Norte)
13 December 2024 - 11:08 PM,05.83,126.21,120,2.6,063km S 81° E of Jose Abad Santos (Davao Occidental)
13 December 2024 - 09:07 PM,18.09,121.42,033,1.5,014km S 02° E of Flora (Apayao)
13 December 2024 - 07:36 PM,16.88,120.39,010,3.2,003km N 27° E of Luna (La Union)
13 December 2024 - 07:06 PM,08.99,126.47,024,2.0,020km N 82° E of Bayabas (Surigao Del Sur)
13 December 2024 - 06:55 PM,13.50,120.68,127,2.8,008km N 42° W of Abra De Ilog (Occidental Mindoro)
13 December 2024 - 03:43 PM,13.92,120.48,114,3.1,019km N 60° W of Calatagan (Batangas)
13 December 2024 - 03:35 PM,17.53,120.56,019,1.6,005km S 03° W of Langiden (Abra)
13 December 2024 - 01:04 PM,08.87,126.04,033,2.2,009km S 02° E of San Miguel (Surigao Del Sur)
13 December 2024 - 09:34 AM,11.02,124.75,001,2.2,013km N 30° E of Albuera (Leyte)
13 December 2024 - 07:50 AM,07.94,123.26,033,1.5,011km S 31° W of Midsalip (Zamboanga Del Sur)
13 December 2024 - 06:21 AM,08.42,123.04,025,2.1,003km S 46° E of Jose Dalman (Zamboanga Del Norte)
13 December 2024 - 06:10 AM,13.42,120.07,001,2.2,043km N 89° W of Paluan (Occidental Mindoro)
13 December 2024 - 04:58 AM,19.05,120.97,001,3.5,026km S 76° W of Dalupiri Island (Calayan) (Cagayan)
13 December 2024 - 04:29 AM,09.73,126.06,024,1.7,003km S 04° E of Dapa (Surigao Del Norte)
13 December 2024 - 04:08 AM,15.46,120.39,033,1.9,008km S 72° W of San Jose (Tarlac)
13 December 2024 - 02:02 AM,10.00,121.82,022,3.3,049km S 14° W of Anini-y (Antique)
13 December 2024 - 01:48 AM,05.74,126.35,024,2.9,081km S 76° E of Jose Abad Santos (Davao Occidental)
13 December 2024 - 01:35 AM,12.68,124.74,064,2.3,018km N 03° W of Mondragon (Northern Samar)
13 December 2024 - 01:32 AM,06.07,125.86,166,3.1,023km S 52° E of Don Marcelino (Davao Occidental)
13 December 2024 - 01:22 AM,18.02,119.77,019,2.6,079km N 53° W of Santa Catalina (Ilocos Sur)
13 December 2024 - 01:20 AM,09.01,126.36,043,1.8,009km N 63° E of Bayabas (Surigao Del Sur)
13 December 2024 - 01:15 AM,09.23,126.78,001,2.0,062km N 62° E of Bayabas (Surigao Del Sur)
13 December 2024 - 01:05 AM,09.26,126.62,009,2.3,047km S 88° E of Cortes (Surigao Del Sur)
13 December 2024 - 12:49 AM,04.97,124.21,034,2.7,122km S 22° W of Kiamba (Sarangani)
13 December 2024 - 12:46 AM,08.65,126.51,023,2.1,029km S 55° E of Marihatag (Surigao Del Sur)
13 December 2024 - 12:34 AM,14.98,122.63,007,1.3,045km N 45° E of Jomalig (Quezon)
13 December 2024 - 12:16 AM,10.03,121.64,046,3.0,055km S 35° W of Anini-y (Antique)
13 December 2024 - 12:11 AM,10.05,121.72,058,2.3,048km S 29° W of Anini-y (Antique)
13 December 2024 - 12:09 AM,09.94,121.81,046,2.3,056km S 14° W of Anini-y (Antique)
12 December 2024 - 11:47 PM,08.04,126.17,004,1.8,012km N 88° E of Trento (Agusan Del Sur)
12 December 2024 - 11:18 PM,16.04,120.49,137,2.2,001km S 71° E of Manaoag (Pangasinan)
12 December 2024 - 10:32 PM,05.73,126.34,041,2.9,080km S 75° E of Jose Abad Santos (Davao Occidental)
12 December 2024 - 10:14 PM,09.20,126.96,010,3.1,078km N 71° E of Bayabas (Surigao Del Sur)
12 December 2024 - 09:11 PM,17.63,120.70,012,2.3,002km S 28° W of Dolores (Abra)
12 December 2024 - 07:04 PM,07.77,126.71,018,2.1,028km N 37° E of Baganga (Davao Oriental)
12 December 2024 - 04:25 PM,12.81,124.31,018,2.5,016km N 20° W of Biri (Northern Samar)
12 December 2024 - 03:52 PM,03.34,125.81,051,3.7,233km S 11° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
12 December 2024 - 03:01 PM,12.74,123.08,019,2.3,026km S 45° W of Claveria (Masbate)
12 December 2024 - 02:14 PM,09.80,126.13,038,1.7,003km N 57° W of General Luna (Surigao Del Norte)
12 December 2024 - 01:20 PM,11.36,125.68,007,2.8,008km N 80° E of Hernani (Eastern Samar)
12 December 2024 - 12:25 PM,09.86,122.12,028,2.2,036km N 73° W of City Of Sipalay (Negros Occidental)
12 December 2024 - 12:00 PM,10.11,126.14,035,1.5,012km N 34° E of Burgos (Surigao Del Norte)
12 December 2024 - 11:04 AM,08.80,126.24,006,1.4,006km S 86° W of Marihatag (Surigao Del Sur)
12 December 2024 - 11:00 AM,08.15,126.73,021,1.8,037km N 71° E of Lingig (Surigao Del Sur)
12 December 2024 - 09:54 AM,12.75,124.18,032,1.5,005km N 86° E of Bulusan (Sorsogon)
12 December 2024 - 09:43 AM,08.77,126.27,031,1.6,005km S 45° W of Marihatag (Surigao Del Sur)
12 December 2024 - 08:39 AM,06.42,126.31,040,3.1,037km S 45° E of Governor Generoso (Davao Oriental)
12 December 2024 - 08:30 AM,08.40,126.16,126,2.2,007km S 02° W of Tagbina (Surigao Del Sur)
12 December 2024 - 08:28 AM,17.46,120.23,024,2.3,019km S 59° W of Caoayan (Ilocos Sur)
12 December 2024 - 05:42 AM,09.69,126.14,019,2.2,010km S 10° W of General Luna (Surigao Del Norte)
12 December 2024 - 04:24 AM,05.44,127.35,057,3.1,195km S 46° E of Governor Generoso (Davao Oriental)
12 December 2024 - 03:48 AM,10.49,126.01,017,2.3,042km S 49° E of Homonhon Island (Guiuan) (Eastern Samar)
12 December 2024 - 03:04 AM,07.09,127.01,021,2.4,053km S 75° E of Manay (Davao Oriental)
12 December 2024 - 02:51 AM,13.48,119.95,026,2.0,042km S 50° W of Looc (Occidental Mindoro)
12 December 2024 - 02:50 AM,13.32,121.50,033,1.3,020km N 17° E of Pola (Oriental Mindoro)
12 December 2024 - 02:37 AM,10.40,126.11,011,2.7,042km N 06° E of Burgos (Surigao Del Norte)
12 December 2024 - 02:28 AM,10.46,124.31,006,2.1,022km S 22° W of San Francisco (Cebu)
12 December 2024 - 02:22 AM,16.18,122.30,027,2.2,021km S 61° E of Casiguran (Aurora)
12 December 2024 - 01:41 AM,08.80,126.77,005,2.2,052km East of Marihatag (Surigao Del Sur)
12 December 2024 - 01:32 AM,07.82,122.74,032,1.8,003km N 31° W of Kabasalan (Zamboanga Sibugay)
12 December 2024 - 12:16 AM,15.56,120.03,025,1.5,008km N 65° E of Masinloc (Zambales)
12 December 2024 - 12:02 AM,16.82,120.27,072,2.1,012km S 72° W of Luna (La Union)
11 December 2024 - 11:39 PM,18.46,120.70,029,1.8,011km S 39° W of Bangui (Ilocos Norte)
11 December 2024 - 11:37 PM,10.26,124.88,001,2.5,010km S 77° E of Matalom (Leyte)
11 December 2024 - 11:25 PM,18.43,120.86,014,3.4,005km S 50° W of Adams (Ilocos Norte)
