date_time,latitude,longitude,depth,magnitude,location
01 July 2023 - 10:56 PM,12.99,124.79,022,3.0,049km N 17° W of Pambujan (Northern Samar)
01 July 2023 - 10:48 PM,07.63,124.44,002,2.3,015km N 33° E of Buldon (Maguindanao Del Norte)
01 July 2023 - 10:21 PM,09.33,126.51,011,2.8,036km N 81° E of Cortes (Surigao Del Sur)
01 July 2023 - 10:20 PM,13.76,120.52,092,1.8,014km S 58° W of Calatagan (Batangas)
01 July 2023 - 09:45 PM,09.89,122.14,004,2.9,035km N 67° W of City Of Sipalay (Negros Occidental)
01 July 2023 - 09:15 PM,10.24,124.95,001,2.1,011km N 36° W of Malitbog (Southern Leyte)
01 July 2023 - 07:46 PM,15.63,119.91,008,2.5,002km N 87° W of Candelaria (Zambales)
01 July 2023 - 07:21 PM,09.26,123.13,007,3.1,013km S 79° W of Valencia (Negros Oriental)
01 July 2023 - 06:15 PM,13.82,120.55,071,1.5,009km S 81° W of Calatagan (Batangas)
01 July 2023 - 06:05 PM,08.14,126.25,005,2.1,010km S 41° W of City Of Bislig (Surigao Del Sur)
01 July 2023 - 05:33 PM,06.49,126.27,009,2.8,028km S 50° E of Governor Generoso (Davao Oriental)
01 July 2023 - 05:23 PM,06.48,127.11,060,2.1,096km S 49° E of Tarragona (Davao Oriental)
01 July 2023 - 04:49 PM,15.18,122.28,021,2.2,047km N 09° E of Patnanungan (Quezon)
01 July 2023 - 02:49 PM,10.22,127.26,008,3.4,132km N 80° E of Burgos (Surigao Del Norte)
01 July 2023 - 01:05 PM,05.81,126.64,003,3.3,111km S 84° E of Jose Abad Santos (Davao Occidental)
01 July 2023 - 01:00 PM,05.62,124.72,032,2.7,041km S 48° W of Maasim (Sarangani)
01 July 2023 - 12:49 PM,10.07,126.91,021,3.2,092km N 87° E of Burgos (Surigao Del Norte)
01 July 2023 - 12:42 PM,10.31,127.09,016,4.5,116km N 74° E of Burgos (Surigao Del Norte)
01 July 2023 - 12:39 PM,13.23,122.43,007,2.4,016km S 38° W of San Francisco (Quezon)
01 July 2023 - 12:25 PM,13.39,120.86,018,1.8,015km S 68° E of Abra De Ilog (Occidental Mindoro)
01 July 2023 - 11:59 AM,10.36,127.12,014,4.0,120km N 72° E of Burgos (Surigao Del Norte)
01 July 2023 - 11:37 AM,13.66,120.68,115,1.6,019km S 14° E of Calatagan (Batangas)
01 July 2023 - 10:59 AM,05.58,126.37,056,2.8,089km S 66° E of Jose Abad Santos (Davao Occidental)
01 July 2023 - 09:05 AM,18.05,121.01,012,1.8,019km N 81° W of Kabugao (Apayao)
01 July 2023 - 08:56 AM,15.36,120.11,021,2.3,015km N 75° E of Iba (Zambales)
01 July 2023 - 08:10 AM,10.68,125.56,078,2.0,019km S 70° W of Homonhon Island (Guiuan) (Eastern Samar)
01 July 2023 - 07:44 AM,09.71,126.07,019,3.1,005km S 23° E of Dapa (Surigao Del Norte)
01 July 2023 - 06:48 AM,10.10,126.82,019,2.7,083km N 84° E of Burgos (Surigao Del Norte)
01 July 2023 - 06:25 AM,09.85,122.05,006,3.0,043km N 78° W of City Of Sipalay (Negros Occidental)
01 July 2023 - 05:46 AM,14.10,120.39,111,2.5,026km N 85° W of Nasugbu (Batangas)
01 July 2023 - 04:31 AM,13.56,120.69,107,2.2,013km N 16° W of Abra De Ilog (Occidental Mindoro)
01 July 2023 - 03:54 AM,19.77,121.80,028,2.0,031km N 23° W of Babuyan Island (Calayan) (Cagayan)
01 July 2023 - 03:45 AM,10.24,127.18,016,3.6,124km N 79° E of Burgos (Surigao Del Norte)
01 July 2023 - 03:32 AM,10.59,125.81,018,2.6,020km S 29° E of Homonhon Island (Guiuan) (Eastern Samar)
01 July 2023 - 03:25 AM,10.20,127.08,027,3.2,112km N 80° E of Burgos (Surigao Del Norte)
01 July 2023 - 03:20 AM,13.55,120.83,001,2.2,013km S 23° W of Tingloy (Batangas)
01 July 2023 - 03:09 AM,15.52,120.66,031,1.6,007km S 20° W of Victoria (Tarlac)
01 July 2023 - 03:05 AM,07.76,125.41,028,2.7,020km S 27° E of San Fernando (Bukidnon)
01 July 2023 - 02:42 AM,07.25,124.06,010,2.5,011km S 16° E of Bongo Island (Parang) (Maguindanao Del Norte)
01 July 2023 - 02:23 AM,10.18,126.62,014,2.1,062km N 74° E of Burgos (Surigao Del Norte)
01 July 2023 - 01:48 AM,17.76,120.44,036,1.6,003km N 42° W of San Juan (Ilocos Sur)
01 July 2023 - 01:31 AM,13.92,120.43,070,1.9,024km N 66° W of Calatagan (Batangas)
01 July 2023 - 12:48 AM,09.56,126.97,010,3.0,091km N 70° E of Cortes (Surigao Del Sur)
